x,y,filename
2.9817777,-37.651268,"mp-566512_[0, 0, 1].png"
23.540556,4.631465,"mp-7147_[0, 0, 1].png"
-41.824905,0.17635481,"mp-2713381_[0, 0, 1].png"
21.402248,6.995895,"mp-569084_[0, 0, 1].png"
-60.960945,-16.791172,"mp-17863_[0, 0, 1].png"
24.822464,43.876774,"mp-561305_[0, 0, 1].png"
-51.425217,-19.67564,"mp-1278_[0, 0, 1].png"
6.8423033,58.525654,"mp-1226548_[0, 0, 1].png"
-13.701165,4.5920124,"mp-7798_[0, 0, 1].png"
-46.17244,29.856243,"mp-753654_[0, 0, 1].png"
-25.014997,18.587692,"mp-2715561_[0, 0, 1].png"
33.879787,-24.806652,"mp-625560_[0, 0, 1].png"
14.167863,-32.059055,"mp-1074720_[0, 0, 1].png"
-13.524273,-32.376953,"mp-1028210_[0, 0, 1].png"
-0.6173682,-13.410203,"mp-1047188_[0, 0, 1].png"
-47.776882,26.84208,"mp-2714437_[0, 0, 1].png"
12.775237,31.66231,"mp-560708_[0, 0, 1].png"
-1.0840088,-16.415316,"mp-1018890_[0, 0, 1].png"
-20.782686,-8.561312,"mp-735910_[0, 0, 1].png"
-48.656414,25.763594,"mp-1267031_[0, 0, 1].png"
41.480892,-7.083871,"mp-1199231_[0, 0, 1].png"
43.894474,16.251013,"mp-772986_[0, 0, 1].png"
-17.694952,6.919807,"mp-1219313_[0, 0, 1].png"
22.858843,-8.333156,"mp-1224204_[0, 0, 1].png"
3.6957715,63.518467,"mp-2715163_[0, 0, 1].png"
8.160967,25.827795,"mp-686175_[0, 0, 1].png"
20.361513,42.022144,"mp-1023941_[0, 0, 1].png"
32.94273,-25.640493,"mp-1265318_[0, 0, 1].png"
-17.032377,-51.586468,"mp-1029845_[0, 0, 1].png"
-48.217186,26.434155,"mp-541055_[0, 0, 1].png"
17.433956,-40.54778,"mp-11342_[0, 0, 1].png"
-22.697598,43.64285,"mp-1208188_[0, 0, 1].png"
19.879436,26.659622,"mp-756289_[0, 0, 1].png"
-45.28341,4.7652183,"mp-2713850_[0, 0, 1].png"
-54.968,-8.949611,"mp-1215697_[0, 0, 1].png"
52.10003,3.9771414,"mp-2713326_[0, 0, 1].png"
52.212704,-7.795558,"mp-2712722_[0, 0, 1].png"
46.68661,32.657215,"mp-755390_[0, 0, 1].png"
-26.763605,48.300804,"mp-1217966_[0, 0, 1].png"
-29.333317,40.343655,"mp-2716039_[0, 0, 1].png"
40.363045,37.11733,"mp-1040936_[0, 0, 1].png"
-22.386904,55.222767,"mp-2713455_[0, 0, 1].png"
-7.970924,-27.638048,"mp-1013527_[0, 0, 1].png"
35.81852,29.18158,"mp-30186_[0, 0, 1].png"
-8.405204,-8.985,"mp-1225574_[0, 0, 1].png"
25.341913,-45.161346,"mp-19203_[0, 0, 1].png"
19.553736,36.982624,"mp-34011_[0, 0, 1].png"
60.43604,3.762586,"mp-1205654_[0, 0, 1].png"
-19.920938,7.3438425,"mp-27336_[0, 0, 1].png"
25.805437,-34.777794,"mp-556886_[0, 0, 1].png"
-37.10928,-47.28179,"mp-1100462_[0, 0, 1].png"
-16.865328,-7.21887,"mp-1247135_[0, 0, 1].png"
-1.6880118,-53.946903,"mp-648932_[0, 0, 1].png"
-16.86005,-46.62037,"mp-2714258_[0, 0, 1].png"
2.321546,-0.4086653,"mp-1207119_[0, 0, 1].png"
-22.10529,-15.458265,"mp-29689_[0, 0, 1].png"
4.679118,18.9606,"mp-757421_[0, 0, 1].png"
40.845104,21.359081,"mp-1019747_[0, 0, 1].png"
-45.281235,7.3397384,"mp-554733_[0, 0, 1].png"
-54.940903,-10.61488,"mp-2713013_[0, 0, 1].png"
1.5116171,47.84885,"mp-2712611_[0, 0, 1].png"
13.581382,-11.765461,"mp-2713835_[0, 0, 1].png"
19.163126,-13.517486,"mp-1075405_[0, 0, 1].png"
22.09338,-8.103074,"mp-2713458_[0, 0, 1].png"
-6.7469645,-12.409713,"mp-2714685_[0, 0, 1].png"
-7.958692,-10.565941,"mp-556163_[0, 0, 1].png"
49.706455,-13.984014,"mp-27453_[0, 0, 1].png"
15.034945,-34.986088,"mp-36007_[0, 0, 1].png"
31.631577,-26.721973,"mp-2713944_[0, 0, 1].png"
-28.963266,14.027081,"mp-866605_[0, 0, 1].png"
-32.89961,-27.527456,"mp-13589_[0, 0, 1].png"
56.198467,-3.1007435,"mp-558564_[0, 0, 1].png"
50.041298,-14.612293,"mp-7614_[0, 0, 1].png"
-1.7244737,37.54952,"mp-2713815_[0, 0, 1].png"
17.79276,-42.585506,"mp-535042_[0, 0, 1].png"
42.488083,39.58479,"mp-1208374_[0, 0, 1].png"
-16.67893,-48.60719,"mp-1199180_[0, 0, 1].png"
-38.48713,-41.174496,"mp-1235590_[0, 0, 1].png"
-7.9378576,-8.68331,"mp-1328117_[0, 0, 1].png"
5.6055474,30.514341,"mp-1190030_[0, 0, 1].png"
17.849194,23.26908,"mp-1201793_[0, 0, 1].png"
23.538477,29.22515,"mp-1202933_[0, 0, 1].png"
25.001402,14.173451,"mp-1177439_[0, 0, 1].png"
5.8064704,-50.414112,"mp-2714735_[0, 0, 1].png"
16.380623,-24.389484,"mp-15661_[0, 0, 1].png"
-32.233204,-40.227055,"mp-2893_[0, 0, 1].png"
26.568953,5.2588105,"mp-1212767_[0, 0, 1].png"
-22.691994,39.870544,"mp-560004_[0, 0, 1].png"
-1.2710884,-8.950522,"mp-1200444_[0, 0, 1].png"
0.8962148,-50.79093,"mp-1214132_[0, 0, 1].png"
0.3168844,35.41666,"mp-23145_[0, 0, 1].png"
-32.92595,-25.904316,"mp-778499_[0, 0, 1].png"
-30.85869,25.997297,"mp-961682_[0, 0, 1].png"
-4.381612,46.553337,"mp-2712555_[0, 0, 1].png"
-17.022955,-47.25242,"mp-625207_[0, 0, 1].png"
-39.222343,-2.994038,"mp-1017377_[0, 0, 1].png"
51.471794,32.16661,"mp-17250_[0, 0, 1].png"
-28.754461,-44.17278,"mp-1078884_[0, 0, 1].png"
11.599524,-11.142931,"mp-16266_[0, 0, 1].png"
-50.222927,16.349264,"mp-697022_[0, 0, 1].png"
6.5452266,-4.57808,"mp-1210213_[0, 0, 1].png"
-47.79847,16.339128,"mp-1223067_[0, 0, 1].png"
-46.098686,-16.10848,"mp-1044124_[0, 0, 1].png"
11.51912,-9.821264,"mp-2624_[0, 0, 1].png"
11.534817,-5.1181865,"mp-557696_[0, 0, 1].png"
4.3604846,5.046221,"mp-27824_[0, 0, 1].png"
-19.175655,9.160575,"mp-669426_[0, 0, 1].png"
-5.3587837,-25.46002,"mp-19477_[0, 0, 1].png"
-12.159179,9.284824,"mp-2715937_[0, 0, 1].png"
-6.6641583,13.265783,"mp-1225389_[0, 0, 1].png"
-32.223534,4.409379,"mp-686702_[0, 0, 1].png"
57.706448,1.0692563,"mp-574338_[0, 0, 1].png"
-49.364094,-16.188372,"mp-6599_[0, 0, 1].png"
-40.944874,1.6859058,"mp-2713035_[0, 0, 1].png"
-35.558136,0.7800979,"mp-1098280_[0, 0, 1].png"
-12.614177,-42.95047,"mp-677703_[0, 0, 1].png"
-22.36751,25.636782,"mp-8673_[0, 0, 1].png"
-9.321371,-13.804269,"mp-600001_[0, 0, 1].png"
8.799432,53.02973,"mp-1304562_[0, 0, 1].png"
-65.37822,-4.9718394,"mp-961693_[0, 0, 1].png"
-4.1045265,19.850393,"mp-961685_[0, 0, 1].png"
38.30394,-33.864735,"mp-754389_[0, 0, 1].png"
5.653404,0.47675347,"mp-1075674_[0, 0, 1].png"
23.049992,37.062206,"mp-40778_[0, 0, 1].png"
-47.915615,-12.470341,"mp-753749_[0, 0, 1].png"
42.95055,19.859886,"mp-707195_[0, 0, 1].png"
-37.603645,23.003477,"mp-4964_[0, 0, 1].png"
0.34818944,2.2295616,"mp-21892_[0, 0, 1].png"
15.692087,26.312939,"mp-2713889_[0, 0, 1].png"
26.519106,-42.933174,"mp-2713096_[0, 0, 1].png"
-46.15356,17.299072,"mp-1408914_[0, 0, 1].png"
3.0360732,43.617786,"mp-1554_[0, 0, 1].png"
17.52961,28.357466,"mp-567224_[0, 0, 1].png"
17.342106,34.310772,"mp-1216423_[0, 0, 1].png"
18.381334,-6.9178123,"mp-754233_[0, 0, 1].png"
0.44292992,-44.534897,"mp-1223684_[0, 0, 1].png"
-31.47806,36.370144,"mp-28405_[0, 0, 1].png"
17.79442,-34.78324,"mp-2714141_[0, 0, 1].png"
-30.467913,-32.479156,"mp-1207403_[0, 0, 1].png"
40.01734,26.188864,"mp-510274_[0, 0, 1].png"
35.701492,31.442135,"mp-555836_[0, 0, 1].png"
18.330559,-13.610154,"mp-1173811_[0, 0, 1].png"
35.50441,27.425518,"mp-754075_[0, 0, 1].png"
20.745594,33.540215,"mp-1189598_[0, 0, 1].png"
38.716972,-24.68262,"mp-1228177_[0, 0, 1].png"
-1.2000353,-38.639038,"mp-1040459_[0, 0, 1].png"
-8.76113,-22.783575,"mp-1228510_[0, 0, 1].png"
-44.418606,5.0622315,"mp-556882_[0, 0, 1].png"
-19.525288,-0.35387856,"mp-2712561_[0, 0, 1].png"
-3.870089,-7.472926,"mp-1245985_[0, 0, 1].png"
31.351315,-1.5622412,"mp-555874_[0, 0, 1].png"
-17.909685,-0.2263704,"mp-2715457_[0, 0, 1].png"
-50.965553,-14.816017,"mp-1179443_[0, 0, 1].png"
-40.603676,-39.827187,"mp-560869_[0, 0, 1].png"
25.363434,-12.149059,"mp-1196617_[0, 0, 1].png"
20.777456,-36.15733,"mp-4586_[0, 0, 1].png"
45.537952,-3.4024122,"mp-1019736_[0, 0, 1].png"
-7.7000804,-26.36878,"mp-547017_[0, 0, 1].png"
14.815593,-6.1050944,"mp-534935_[0, 0, 1].png"
-34.445095,-34.751686,"mp-5150_[0, 0, 1].png"
-16.058298,22.712675,"mp-21794_[0, 0, 1].png"
58.826225,1.7845204,"mp-7581_[0, 0, 1].png"
-23.085339,33.51504,"mp-861606_[0, 0, 1].png"
46.909634,26.967972,"mp-768074_[0, 0, 1].png"
-12.638618,-34.142433,"mp-1244972_[0, 0, 1].png"
-53.49817,-21.030561,"mp-2714379_[0, 0, 1].png"
-3.5765722,-56.025963,"mp-553923_[0, 0, 1].png"
39.78084,-28.661642,"mp-2714137_[0, 0, 1].png"
51.13658,30.047384,"mp-1042068_[0, 0, 1].png"
9.370175,59.94479,"mp-753370_[0, 0, 1].png"
-6.960318,-15.436189,"mp-4008_[0, 0, 1].png"
20.55141,7.5202003,"mp-1238309_[0, 0, 1].png"
-44.48079,-16.951693,"mp-1195679_[0, 0, 1].png"
-33.023033,-4.229833,"mp-33985_[0, 0, 1].png"
10.495297,-2.1584835,"mp-1103039_[0, 0, 1].png"
-48.485065,-16.827812,"mp-978568_[0, 0, 1].png"
-25.024649,52.515488,"mp-2715986_[0, 0, 1].png"
-32.83824,-27.602716,"mp-1219366_[0, 0, 1].png"
-3.284349,47.27727,"mp-558800_[0, 0, 1].png"
-51.767704,-20.670645,"mp-1188596_[0, 0, 1].png"
-35.153507,16.775448,"mp-2715108_[0, 0, 1].png"
22.383457,46.47547,"mp-6215_[0, 0, 1].png"
-29.091438,17.28069,"mp-754629_[0, 0, 1].png"
2.5184894,15.716909,"mp-558310_[0, 0, 1].png"
53.12758,23.719181,"mp-13334_[0, 0, 1].png"
6.210173,18.421759,"mp-555760_[0, 0, 1].png"
8.586558,-11.515855,"mp-1191372_[0, 0, 1].png"
24.80797,10.850729,"mp-2715322_[0, 0, 1].png"
2.6204815,59.003178,"mp-15206_[0, 0, 1].png"
-18.090439,1.5079066,"mp-1180535_[0, 0, 1].png"
-10.798869,16.288515,"mp-1224589_[0, 0, 1].png"
7.659891,62.45,"mp-2714441_[0, 0, 1].png"
-11.044068,18.200384,"mp-3551_[0, 0, 1].png"
40.781853,40.47987,"mp-1222705_[0, 0, 1].png"
-40.432972,-21.486084,"mp-1205191_[0, 0, 1].png"
1.2382834,11.714664,"mp-1019606_[0, 0, 1].png"
4.7274547,20.671877,"mp-1224868_[0, 0, 1].png"
-29.005302,12.97886,"mp-2715344_[0, 0, 1].png"
8.347635,59.518,"mp-3667_[0, 0, 1].png"
0.019677099,-23.091808,"mp-1220347_[0, 0, 1].png"
1.668133,19.870024,"mp-2716541_[0, 0, 1].png"
-44.81064,-13.6907215,"mp-2713135_[0, 0, 1].png"
-21.559963,51.03189,"mp-625175_[0, 0, 1].png"
15.233122,23.553988,"mp-181_[0, 0, 1].png"
-52.050392,23.85668,"mp-755867_[0, 0, 1].png"
-3.9443932,9.13694,"mp-625112_[0, 0, 1].png"
-2.8105457,17.849031,"mp-2713524_[0, 0, 1].png"
-4.532685,-7.3362727,"mp-1177108_[0, 0, 1].png"
4.879764,-5.9197273,"mp-1195477_[0, 0, 1].png"
52.330254,-6.1153483,"mp-40201_[0, 0, 1].png"
-39.381714,27.600742,"mp-26416_[0, 0, 1].png"
-18.097212,4.318771,"mp-580941_[0, 0, 1].png"
-13.381457,-40.082558,"mp-1205251_[0, 0, 1].png"
-20.741331,54.260845,"mp-1192397_[0, 0, 1].png"
45.462387,-9.828425,"mp-21939_[0, 0, 1].png"
-12.538048,-41.544197,"mp-4937_[0, 0, 1].png"
31.110167,8.1068,"mp-756013_[0, 0, 1].png"
-23.431343,6.324653,"mp-17392_[0, 0, 1].png"
-0.74851865,-46.27871,"mp-27322_[0, 0, 1].png"
-58.50324,-5.576318,"mp-17648_[0, 0, 1].png"
17.780392,-23.68235,"mp-5838_[0, 0, 1].png"
1.4981238,-55.25786,"mp-2713829_[0, 0, 1].png"
28.709011,-21.849087,"mp-1219241_[0, 0, 1].png"
23.554718,41.62822,"mp-1228069_[0, 0, 1].png"
-32.576687,-42.306347,"mp-2715745_[0, 0, 1].png"
30.143272,15.248141,"mp-722866_[0, 0, 1].png"
-37.2568,-2.421477,"mp-686618_[0, 0, 1].png"
-43.811813,-19.323576,"mp-1228229_[0, 0, 1].png"
19.879202,14.447136,"mp-2715585_[0, 0, 1].png"
-11.171939,2.3047318,"mp-752973_[0, 0, 1].png"
-27.057558,35.871803,"mp-772591_[0, 0, 1].png"
-19.924519,0.41632092,"mp-1103684_[0, 0, 1].png"
-22.56891,57.937325,"mp-1225408_[0, 0, 1].png"
41.83887,36.03058,"mp-558022_[0, 0, 1].png"
40.380547,39.3564,"mp-771335_[0, 0, 1].png"
-11.079589,-35.35714,"mp-8842_[0, 0, 1].png"
-26.706186,-30.080713,"mp-753212_[0, 0, 1].png"
35.692955,28.27778,"mp-1073256_[0, 0, 1].png"
10.276301,-50.98408,"mp-17885_[0, 0, 1].png"
39.088627,23.345024,"mp-21521_[0, 0, 1].png"
52.566402,2.0415745,"mp-24017_[0, 0, 1].png"
-30.614727,16.456732,"mp-17367_[0, 0, 1].png"
29.062069,13.023235,"mp-1227651_[0, 0, 1].png"
46.02386,30.16073,"mp-677549_[0, 0, 1].png"
-4.262922,-8.350118,"mp-760343_[0, 0, 1].png"
0.25320652,-45.733585,"mp-4180_[0, 0, 1].png"
53.61017,-9.354561,"mp-554203_[0, 0, 1].png"
-55.92901,-14.794981,"mp-1180172_[0, 0, 1].png"
-27.057568,-34.850018,"mp-567576_[0, 0, 1].png"
16.965212,43.539856,"mp-1163942_[0, 0, 1].png"
22.993393,28.312586,"mp-962057_[0, 0, 1].png"
4.632104,-53.275814,"mp-1074320_[0, 0, 1].png"
-17.984133,37.727665,"mp-570172_[0, 0, 1].png"
47.59653,-10.998647,"mp-1205397_[0, 0, 1].png"
-3.123602,-20.677555,"mp-2713260_[0, 0, 1].png"
-44.656975,29.478096,"mp-2713642_[0, 0, 1].png"
-40.38225,17.014233,"mp-755047_[0, 0, 1].png"
-9.314167,-30.026886,"mp-30076_[0, 0, 1].png"
-11.135298,22.232395,"mp-677042_[0, 0, 1].png"
-12.817609,6.352116,"mp-7121_[0, 0, 1].png"
5.3110285,58.12188,"mp-1078823_[0, 0, 1].png"
-52.965343,-13.608471,"mp-1700_[0, 0, 1].png"
-18.730349,-40.20447,"mp-783909_[0, 0, 1].png"
17.399715,22.870932,"mp-571195_[0, 0, 1].png"
-21.256435,29.82388,"mp-558191_[0, 0, 1].png"
40.745686,21.38862,"mp-11582_[0, 0, 1].png"
-59.460686,-17.833858,"mp-1020715_[0, 0, 1].png"
-38.571983,15.733252,"mp-772595_[0, 0, 1].png"
-17.233418,42.961193,"mp-2714704_[0, 0, 1].png"
15.985304,-11.135243,"mp-1207851_[0, 0, 1].png"
-27.307182,41.164722,"mp-556898_[0, 0, 1].png"
-34.535004,26.226044,"mp-684580_[0, 0, 1].png"
23.298336,7.1321783,"mp-1220385_[0, 0, 1].png"
20.228594,-10.818035,"mp-561543_[0, 0, 1].png"
20.284468,44.95291,"mp-2713781_[0, 0, 1].png"
-25.341463,-33.269405,"mp-2798_[0, 0, 1].png"
-11.072339,2.1252837,"mp-1041338_[0, 0, 1].png"
36.370716,-30.555174,"mp-753197_[0, 0, 1].png"
-45.84045,-17.077435,"mp-13868_[0, 0, 1].png"
2.987484,-3.1887329,"mp-1219388_[0, 0, 1].png"
2.3406537,55.39916,"mp-27854_[0, 0, 1].png"
-15.676194,-9.484093,"mp-1029334_[0, 0, 1].png"
-37.633263,27.605364,"mp-1147551_[0, 0, 1].png"
51.49572,18.083313,"mp-1194467_[0, 0, 1].png"
-59.53829,-9.138213,"mp-24603_[0, 0, 1].png"
13.141397,34.27979,"mp-2714439_[0, 0, 1].png"
38.15995,-31.492971,"mp-2715113_[0, 0, 1].png"
42.319664,-1.9958473,"mp-1176508_[0, 0, 1].png"
-2.9218984,40.548336,"mp-961673_[0, 0, 1].png"
15.727294,24.294458,"mp-569597_[0, 0, 1].png"
51.13629,17.710308,"mp-752464_[0, 0, 1].png"
26.714514,-42.511982,"mp-721582_[0, 0, 1].png"
42.44234,-9.50521,"mp-2715349_[0, 0, 1].png"
-21.686134,-15.429345,"mp-1203655_[0, 0, 1].png"
53.144222,7.3558354,"mp-1217002_[0, 0, 1].png"
-45.193253,28.12355,"mp-1208796_[0, 0, 1].png"
-51.99306,-7.580645,"mp-1219183_[0, 0, 1].png"
-19.13325,1.8533168,"mp-1008491_[0, 0, 1].png"
-4.2050996,9.718252,"mp-1222336_[0, 0, 1].png"
41.689938,18.12104,"mp-720721_[0, 0, 1].png"
-3.05044,-59.85958,"mp-4223_[0, 0, 1].png"
-38.126038,20.360409,"mp-551826_[0, 0, 1].png"
32.967968,-1.3677502,"mp-2716193_[0, 0, 1].png"
-49.69688,25.946714,"mp-22274_[0, 0, 1].png"
34.721626,-19.500748,"mp-755627_[0, 0, 1].png"
31.32611,5.7271776,"mp-2713617_[0, 0, 1].png"
30.921267,12.64049,"mp-2715550_[0, 0, 1].png"
43.427155,-35.44584,"mp-1073274_[0, 0, 1].png"
-37.835037,-46.517654,"mp-1028356_[0, 0, 1].png"
-21.499125,38.8521,"mp-15656_[0, 0, 1].png"
43.50314,33.160606,"mp-614803_[0, 0, 1].png"
13.088655,-37.535316,"mp-569673_[0, 0, 1].png"
-18.582232,52.00955,"mp-2715923_[0, 0, 1].png"
-41.747257,-17.227404,"mp-642273_[0, 0, 1].png"
-39.69617,14.618432,"mp-2712860_[0, 0, 1].png"
45.417927,30.33598,"mp-28444_[0, 0, 1].png"
20.15966,12.273439,"mp-1075060_[0, 0, 1].png"
9.464588,-2.5642529,"mp-1203942_[0, 0, 1].png"
25.65591,-12.273271,"mp-1200353_[0, 0, 1].png"
42.778187,32.750046,"mp-559724_[0, 0, 1].png"
-18.924028,-12.816271,"mp-16917_[0, 0, 1].png"
9.138311,-24.25076,"mp-1025249_[0, 0, 1].png"
43.467327,26.20079,"mp-2715521_[0, 0, 1].png"
3.5250041,60.363796,"mp-2714618_[0, 0, 1].png"
59.664715,4.938555,"mp-17313_[0, 0, 1].png"
-45.92391,2.1421041,"mp-546633_[0, 0, 1].png"
15.122064,-39.902527,"mp-1020595_[0, 0, 1].png"
42.64265,-6.2820067,"mp-625199_[0, 0, 1].png"
49.660645,-3.8830295,"mp-604119_[0, 0, 1].png"
-17.105318,-46.36028,"mp-2714955_[0, 0, 1].png"
-47.92031,-13.5469885,"mp-29379_[0, 0, 1].png"
18.541527,-38.899204,"mp-757570_[0, 0, 1].png"
48.974426,32.38034,"mp-861258_[0, 0, 1].png"
-6.717444,-35.91673,"mp-7375_[0, 0, 1].png"
-18.519377,-47.505955,"mp-555320_[0, 0, 1].png"
20.290514,44.438335,"mp-24097_[0, 0, 1].png"
1.9223595,53.89142,"mp-2714093_[0, 0, 1].png"
-6.2133193,22.60402,"mp-1207209_[0, 0, 1].png"
-34.104607,-33.87493,"mp-12100_[0, 0, 1].png"
14.275283,-14.565417,"mp-2714794_[0, 0, 1].png"
43.268967,-33.620953,"mp-530027_[0, 0, 1].png"
48.495186,-11.554706,"mp-12422_[0, 0, 1].png"
-16.426153,-45.777493,"mp-20618_[0, 0, 1].png"
-27.947481,-34.218166,"mp-2715997_[0, 0, 1].png"
-6.0835967,-23.198719,"mp-1013535_[0, 0, 1].png"
43.951115,27.651434,"mp-1234150_[0, 0, 1].png"
2.343106,2.810582,"mp-762643_[0, 0, 1].png"
-46.30626,-0.5839663,"mp-686203_[0, 0, 1].png"
-52.269936,-18.069748,"mp-12874_[0, 0, 1].png"
19.562422,-30.06516,"mp-1220821_[0, 0, 1].png"
13.075002,-9.342513,"mp-1064667_[0, 0, 1].png"
36.883144,40.87185,"mp-2714537_[0, 0, 1].png"
-1.5864735,56.557514,"mp-760462_[0, 0, 1].png"
7.993036,56.316795,"mp-1028096_[0, 0, 1].png"
30.927559,-21.01051,"mp-989229_[0, 0, 1].png"
14.649846,-23.157085,"mp-2713540_[0, 0, 1].png"
28.689684,2.0719643,"mp-774361_[0, 0, 1].png"
41.35381,-22.764639,"mp-11170_[0, 0, 1].png"
28.293303,18.510836,"mp-2713246_[0, 0, 1].png"
41.72016,16.853636,"mp-2713527_[0, 0, 1].png"
-51.315617,25.150106,"mp-775296_[0, 0, 1].png"
-31.232525,-25.179615,"mp-2287_[0, 0, 1].png"
0.22735882,-9.5138,"mp-21287_[0, 0, 1].png"
0.29031014,14.751609,"mp-2713272_[0, 0, 1].png"
9.583599,0.25555736,"mp-720948_[0, 0, 1].png"
-9.875826,-31.927565,"mp-1218362_[0, 0, 1].png"
11.986409,-52.079727,"mp-1030015_[0, 0, 1].png"
-13.74609,8.987276,"mp-18320_[0, 0, 1].png"
-1.8854507,23.172333,"mp-677437_[0, 0, 1].png"
-10.796202,5.459353,"mp-1205734_[0, 0, 1].png"
30.448717,-1.8473986,"mp-850962_[0, 0, 1].png"
-5.003088,-18.256418,"mp-1245967_[0, 0, 1].png"
26.50665,1.123058,"mp-18407_[0, 0, 1].png"
-50.361786,3.7119129,"mp-2715655_[0, 0, 1].png"
8.95446,-29.677164,"mp-17848_[0, 0, 1].png"
25.555176,-0.42501256,"mp-28295_[0, 0, 1].png"
7.244287,1.0117596,"mp-9480_[0, 0, 1].png"
-2.6246724,-24.616922,"mp-1224452_[0, 0, 1].png"
4.331486,49.041233,"mp-2715407_[0, 0, 1].png"
-0.13011566,-39.478718,"mp-1105959_[0, 0, 1].png"
-1.0737611,36.017746,"mp-28024_[0, 0, 1].png"
-53.604164,-21.022717,"mp-541291_[0, 0, 1].png"
39.62333,-13.432934,"mp-38125_[0, 0, 1].png"
-15.563086,22.6505,"mp-1572_[0, 0, 1].png"
0.40279704,1.630971,"mp-2715928_[0, 0, 1].png"
-61.970425,-7.198323,"mp-19140_[0, 0, 1].png"
18.705517,-23.210735,"mp-1220077_[0, 0, 1].png"
-36.26888,28.31361,"mp-37183_[0, 0, 1].png"
17.767723,30.84937,"mp-1216278_[0, 0, 1].png"
-33.465046,24.101004,"mp-1093711_[0, 0, 1].png"
-23.510975,5.322281,"mp-1246131_[0, 0, 1].png"
5.3164487,-0.25481424,"mp-1047490_[0, 0, 1].png"
-15.569959,-11.438542,"mp-758823_[0, 0, 1].png"
11.792389,-55.460358,"mp-39167_[0, 0, 1].png"
-17.763498,57.06025,"mp-1046410_[0, 0, 1].png"
-57.75495,-10.490477,"mp-1205647_[0, 0, 1].png"
-47.240883,22.958433,"mp-29310_[0, 0, 1].png"
30.105106,6.889373,"mp-1216484_[0, 0, 1].png"
-28.825836,-22.507454,"mp-1182738_[0, 0, 1].png"
0.8035701,51.755646,"mp-697136_[0, 0, 1].png"
-38.147095,-44.36739,"mp-1101243_[0, 0, 1].png"
8.426047,-47.1001,"mp-1195505_[0, 0, 1].png"
16.768429,12.817762,"mp-706268_[0, 0, 1].png"
-24.018438,-2.4086113,"mp-758910_[0, 0, 1].png"
24.371387,-40.330936,"mp-1079645_[0, 0, 1].png"
22.21115,10.49684,"mp-2713875_[0, 0, 1].png"
4.2258234,-45.25811,"mp-752930_[0, 0, 1].png"
-16.78439,-4.927645,"mp-1103527_[0, 0, 1].png"
-29.152658,-21.82409,"mp-555154_[0, 0, 1].png"
-12.239896,-40.194332,"mp-10070_[0, 0, 1].png"
8.930826,-8.652935,"mp-540633_[0, 0, 1].png"
-6.210897,-20.38093,"mp-669320_[0, 0, 1].png"
3.2244842,-4.837806,"mp-17271_[0, 0, 1].png"
52.340122,3.2388542,"mp-1208051_[0, 0, 1].png"
-47.210606,6.4041996,"mp-1200185_[0, 0, 1].png"
18.858706,-23.3842,"mp-643141_[0, 0, 1].png"
-7.9580026,-8.564888,"mp-1183020_[0, 0, 1].png"
22.831068,-0.95864975,"mp-14782_[0, 0, 1].png"
13.258325,-20.27636,"mp-1074729_[0, 0, 1].png"
36.9409,39.735527,"mp-626843_[0, 0, 1].png"
-10.71764,23.114195,"mp-1216206_[0, 0, 1].png"
-36.59108,15.703843,"mp-1176384_[0, 0, 1].png"
-45.82393,7.561627,"mp-1211466_[0, 0, 1].png"
5.0514436,-50.297386,"mp-1225450_[0, 0, 1].png"
23.027544,-32.178936,"mp-1220745_[0, 0, 1].png"
49.639957,-19.635891,"mp-1038039_[0, 0, 1].png"
42.70862,-22.592701,"mp-16961_[0, 0, 1].png"
0.104022376,54.959373,"mp-1188445_[0, 0, 1].png"
19.859951,31.688406,"mp-4275_[0, 0, 1].png"
33.5012,14.604921,"mp-11613_[0, 0, 1].png"
-35.389374,-47.912605,"mp-864966_[0, 0, 1].png"
-25.159925,-0.6780553,"mp-782667_[0, 0, 1].png"
-15.416243,-25.180065,"mp-2716523_[0, 0, 1].png"
-6.746063,24.801056,"mp-570457_[0, 0, 1].png"
-47.62203,-16.660318,"mp-1220967_[0, 0, 1].png"
20.004654,-37.78817,"mp-556866_[0, 0, 1].png"
5.3958225,-63.6483,"mp-1212074_[0, 0, 1].png"
-3.3421936,-60.828743,"mp-2715420_[0, 0, 1].png"
3.9175825,-0.5957946,"mp-743762_[0, 0, 1].png"
-34.505104,31.929502,"mp-1067042_[0, 0, 1].png"
53.17866,-8.519278,"mp-1220757_[0, 0, 1].png"
-51.548367,24.852118,"mp-7173_[0, 0, 1].png"
-0.5475437,41.024044,"mp-2713104_[0, 0, 1].png"
41.789974,-7.9539776,"mp-1154758_[0, 0, 1].png"
-33.631767,-25.438686,"mp-675634_[0, 0, 1].png"
7.398678,27.371212,"mp-1073136_[0, 0, 1].png"
18.725237,-33.976913,"mp-607953_[0, 0, 1].png"
-11.387086,24.199469,"mp-1193130_[0, 0, 1].png"
0.46160027,39.768486,"mp-1209017_[0, 0, 1].png"
-11.0320425,8.162823,"mp-697853_[0, 0, 1].png"
-42.575413,25.073606,"mp-626068_[0, 0, 1].png"
48.76691,-18.446964,"mp-1040893_[0, 0, 1].png"
40.686314,-21.647491,"mp-10246_[0, 0, 1].png"
17.101265,31.771059,"mp-653838_[0, 0, 1].png"
-50.75702,-14.954837,"mp-1221158_[0, 0, 1].png"
